,customers_id,recêncy,first_purchase,frequency,amount
13936,196860,392,965,2,30.0
13937,196870,965,965,1,30.0
13938,196880,965,965,1,15.0
13939,196890,511,965,2,40.0
13940,196910,965,965,1,10.0
13941,196920,402,965,3,6.666666666666667
13942,196930,965,965,1,10.0
13943,196940,527,965,2,37.5
13944,196950,71,965,4,112.5
13945,196960,114,965,5,30.0
13946,196970,965,965,1,50.0
13947,196980,55,965,3,36.666666666666664
13948,196990,71,965,3,25.0
13949,197000,9,965,4,40.0
13950,197010,965,965,1,5.0
13951,197020,965,965,1,20.0
13952,197030,965,965,1,30.0
13953,197040,965,965,1,30.0
13954,197050,965,965,1,30.0
13955,197060,230,965,3,30.0
13956,197080,965,965,1,30.0
13957,197090,965,965,1,50.0
13958,197100,965,965,1,10.0
13959,197130,401,401,1,60.0
13960,197190,962,962,1,50.0
13961,197200,962,962,1,30.0
13962,197210,962,962,1,30.0
13963,197220,234,962,4,200.0
13964,197270,339,961,3,15.0
13965,197280,601,961,2,37.5
13966,197290,961,961,1,15.0
13967,197300,961,961,1,45.0
13968,197310,961,961,1,30.0
13969,197320,92,961,3,55.0
13970,197330,821,961,2,17.5
13971,197340,961,961,1,30.0
13972,197370,961,961,1,30.0
13973,197380,961,961,1,60.0
13974,197390,961,961,1,60.0
13975,197400,961,961,1,30.0
13976,197410,178,961,3,16.666666666666668
13977,197420,246,961,3,1033.3333333333333
13978,197430,961,961,1,60.0
13979,197440,260,961,4,37.5
13980,197450,961,961,1,60.0
13981,197460,961,961,1,30.0
13982,197470,252,961,2,40.0
13983,197480,961,961,1,30.0
13984,197490,31,961,3,50.0
13985,197500,162,961,3,100.0
13986,197510,961,961,1,45.0
13987,197520,961,961,1,150.0
13988,197530,961,961,1,200.0
13989,197540,961,961,1,20.0
13990,197550,961,961,1,20.0
13991,197560,961,961,1,10.0
13992,197570,877,961,2,50.0
13993,197580,961,961,1,30.0
13994,197590,961,961,1,30.0
13995,197600,961,961,1,100.0
13996,197610,884,961,2,30.0
13997,197620,961,961,1,60.0
13998,197630,463,961,3,78.33333333333333
13999,197640,961,961,1,30.0
14000,197650,961,961,1,5.0
14001,197660,471,961,2,30.0
14002,197670,427,961,2,65.0
14003,197680,574,960,3,20.0
14004,197690,960,960,1,15.0
14005,197700,157,960,5,35.0
14006,197710,960,960,1,15.0
14007,197720,55,960,10,30.0
14008,197730,960,960,1,30.0
14009,197740,960,960,1,8.0
14010,197750,960,960,1,30.0
14011,197760,960,960,1,30.0
14012,197770,960,960,1,15.0
14013,197780,960,960,1,20.0
14014,197790,960,960,1,60.0
14015,197800,960,960,1,60.0
14016,197810,69,960,3,60.0
14017,197820,378,960,2,35.0
14018,197830,815,960,2,25.0
14019,197840,960,960,1,20.0
14020,197850,65,960,4,26.25
14021,197860,960,960,1,15.0
14022,197870,960,960,1,30.0
14023,197880,960,960,1,30.0
14024,197890,960,960,1,30.0
14025,197900,457,960,2,225.0
14026,197910,960,960,1,60.0
14027,197920,371,960,2,40.0
14028,197930,1,960,2,67.5
14029,197940,170,960,2,30.0
14030,197950,765,960,2,17.5
14031,198000,59,958,4,23.75
14032,198010,430,958,3,30.0
14033,198020,101,958,4,17.5
14034,198030,539,958,2,65.0
14035,198040,958,958,1,30.0
14036,198050,958,958,1,30.0
14037,198060,300,958,3,43.333333333333336
14038,198070,29,958,3,45.0
14039,198080,777,958,2,30.0
14040,198090,958,958,1,30.0
14041,198100,958,958,1,60.0
14042,198110,693,958,2,30.0
14043,198120,958,958,1,30.0
14044,198130,1,958,5,144.0
14045,198140,958,958,1,60.0
14046,198150,546,958,2,22.5
14047,198160,958,958,1,30.0
14048,198170,108,958,5,40.0
14049,198180,50,958,3,60.0
14050,198190,958,958,1,30.0
14051,198200,511,958,2,10.0
14052,198210,958,958,1,20.0
14053,198220,209,958,3,21.666666666666668
14054,198230,958,958,1,20.0
14055,198240,569,958,2,20.0
14056,198250,13,958,3,46.666666666666664
14057,198270,958,958,1,10.0
14058,198280,958,958,1,100.0
14059,198290,199,958,3,30.0
14060,198300,3,958,5,14.0
14061,198310,958,958,1,100.0
14062,198320,958,958,1,50.0
14063,198330,457,958,2,30.0
14064,198340,8,958,2,125.0
14065,198350,958,958,1,10.0
14066,198360,958,958,1,60.0
14067,198380,958,958,1,30.0
14068,198390,731,958,2,30.0
14069,198400,205,958,5,34.0
14070,198410,150,958,6,20.0
14071,198420,136,958,3,65.0
14072,198440,464,958,2,25.0
14073,198450,471,958,2,15.0
14074,198460,958,958,1,60.0
14075,198470,958,958,1,100.0
14076,198480,637,958,2,5.0
14077,198490,8,958,4,100.0
14078,198520,98,955,2,30.0
14079,198530,955,955,1,10.0
14080,198540,955,955,1,30.0
14081,198550,38,955,2,30.0
14082,198560,576,955,2,45.0
14083,198570,574,955,3,66.66666666666667
14084,198580,955,955,1,30.0
14085,198590,955,955,1,60.0
14086,198600,955,955,1,30.0
14087,198610,955,955,1,45.0
14088,198620,955,955,1,30.0
14089,198630,276,955,3,41.666666666666664
14090,198640,955,955,1,10.0
14091,198650,955,955,1,10.0
14092,198660,955,955,1,30.0
14093,198670,955,955,1,10.0
14094,198680,955,955,1,50.0
14095,198690,955,955,1,20.0
14096,198700,955,955,1,10.0
14097,198710,955,955,1,10.0
14098,198720,293,955,3,30.0
14099,198730,955,955,1,15.0
14100,198740,955,955,1,30.0
14101,198750,532,955,2,30.0
14102,198760,955,955,1,40.0
14103,198770,955,955,1,15.0
14104,198780,955,955,1,30.0
14105,198790,955,955,1,30.0
14106,198800,370,955,2,55.0
14107,198810,632,955,2,40.0
14108,198820,657,955,3,58.0
14109,198830,9,955,3,30.0
14110,198840,955,955,1,30.0
14111,198850,955,955,1,30.0
14112,198860,162,955,2,60.0
14113,198870,955,955,1,20.0
14114,198880,248,955,4,12.5
14115,198890,955,955,1,30.0
14116,198900,955,955,1,30.0
14117,198920,115,955,6,18.333333333333332
14118,198930,955,955,1,60.0
14119,198940,209,955,4,77.5
14120,198950,955,955,1,30.0
14121,198960,58,955,3,70.0
14122,198970,511,955,3,23.333333333333332
14123,198980,955,955,1,60.0
14124,199000,65,954,2,70.0
14125,199010,828,954,2,30.0
14126,199020,954,954,1,100.0
14127,199030,211,954,4,23.75
14128,199040,954,954,1,60.0
14129,199050,954,954,1,20.0
14130,199060,758,954,2,37.5
14131,199070,294,954,2,60.0
14132,199080,954,954,1,20.0
14133,199090,182,954,6,35.0
14134,199100,506,954,2,17.5
14135,199110,954,954,1,10.0
14136,199120,954,954,1,30.0
14137,199130,954,954,1,50.0
14138,199140,954,954,1,30.0
14139,199150,954,954,1,30.0
14140,199160,91,954,5,16.0
14141,199170,954,954,1,60.0
14142,199190,793,954,2,20.0
14143,199200,954,954,1,30.0
14144,199250,286,953,3,150.0
14145,199260,37,952,8,40.0
14146,199270,108,952,3,56.666666666666664
14147,199280,952,952,1,30.0
14148,199290,797,952,2,30.0
14149,199300,612,952,2,50.0
14150,199310,952,952,1,15.0
14151,199320,952,952,1,50.0
14152,199330,952,952,1,30.0
14153,199340,952,952,1,45.0
14154,199350,182,952,4,30.0
14155,199360,952,952,1,50.0
14156,199370,90,952,2,45.0
14157,199380,388,952,4,27.5
14158,199390,952,952,1,20.0
14159,199400,374,952,3,100.0
14160,199410,952,952,1,45.0
14161,199430,952,952,1,20.0
14162,199440,952,952,1,100.0
14163,199450,952,952,1,100.0
14164,199460,150,952,3,13.333333333333334
14165,199470,283,952,4,30.0
14166,199480,952,952,1,60.0
14167,199490,952,952,1,20.0
14168,199500,952,952,1,30.0
14169,199510,952,952,1,60.0
14170,199520,113,952,5,125.0
14171,199530,931,931,1,30.0
14172,199540,951,951,1,100.0
14173,199570,15,743,6,26.666666666666668
14174,199580,951,951,1,30.0
14175,199590,947,947,1,50.0
14176,199630,637,637,1,40.0
14177,199660,946,946,1,20.0
14178,199670,946,946,1,30.0
14179,199680,85,946,4,30.0
14180,199690,946,946,1,30.0
14181,199700,946,946,1,30.0
14182,199720,946,946,1,20.0
14183,199730,946,946,1,30.0
14184,199750,587,945,2,1500.0
14185,199760,945,945,1,60.0
14186,199770,945,945,1,30.0
14187,199780,945,945,1,50.0
14188,199790,267,945,3,20.0
14189,199800,604,945,3,116.66666666666667
14190,199810,945,945,1,45.0
14191,199820,223,945,3,30.0
14192,199830,945,945,1,30.0
14193,199840,945,945,1,15.0
14194,199850,945,945,1,30.0
14195,199860,143,945,4,16.25
14196,199870,945,945,1,50.0
14197,199880,78,945,3,30.0
14198,199890,945,945,1,10.0
14199,199900,2,945,3,30.0
14200,199910,945,945,1,30.0
14201,199920,945,945,1,30.0
14202,199930,533,945,2,100.0
14203,199950,944,944,1,30.0
14204,199960,395,941,17,10.0
14205,199980,941,941,1,100.0
14206,199990,388,941,2,30.0
14207,200000,941,941,1,30.0
14208,200020,787,941,2,127.5
14209,200030,940,940,1,30.0
14210,200040,940,940,1,150.0
14211,200050,583,940,2,30.0
14212,200060,9,940,3,50.0
14213,200070,555,940,3,53.333333333333336
14214,200080,940,940,1,50.0
14215,200090,940,940,1,30.0
14216,200100,58,940,6,11.666666666666666
14217,200110,940,940,1,30.0
14218,200120,731,940,2,52.5
14219,200130,940,940,1,50.0
14220,200140,196,940,3,30.0
14221,200150,940,940,1,30.0
14222,200160,267,940,3,25.0
14223,200170,574,940,3,70.0
14224,200180,940,940,1,60.0
14225,200190,940,940,1,30.0
14226,200200,940,940,1,30.0
14227,200230,940,940,1,50.0
14228,200240,940,940,1,10.0
14229,200250,787,940,2,42.5
14230,200260,940,940,1,50.0
14231,200280,940,940,1,100.0
14232,200290,940,940,1,30.0
14233,200300,366,939,3,16.666666666666668
14234,200310,938,938,1,60.0
14235,200320,938,938,1,30.0
14236,200330,293,938,5,17.0
14237,200340,938,938,1,30.0
14238,200350,938,938,1,30.0
14239,200360,693,938,2,20.0
14240,200380,57,938,3,11.666666666666666
14241,200390,938,938,1,20.0
14242,200400,938,938,1,20.0
14243,200410,471,938,2,100.0
14244,200440,71,937,3,53.333333333333336
14245,200450,937,937,1,30.0
14246,200460,343,569,2,35.0
14247,200510,532,933,2,30.0
14248,200520,933,933,1,50.0
14249,200530,933,933,1,10.0
14250,200540,471,933,2,20.0
14251,200550,933,933,1,30.0
14252,200560,933,933,1,50.0
14253,200570,315,933,5,36.0
14254,200580,651,933,2,60.0
14255,200590,933,933,1,30.0
14256,200600,933,933,1,20.0
14257,200610,933,933,1,30.0
14258,200620,577,933,2,1000.0
14259,200630,931,931,1,50.0
14260,200640,931,931,1,15.0
14261,200650,931,931,1,60.0
14262,200660,931,931,1,60.0
14263,200680,931,931,1,20.0
14264,200690,931,931,1,15.0
14265,200700,931,931,1,30.0
14266,200710,931,931,1,200.0
14267,200720,294,931,3,23.333333333333332
14268,200730,931,931,1,200.0
14269,200750,931,931,1,30.0
14270,200800,77,930,6,35.0
14271,200810,930,930,1,10.0
14272,200840,927,927,1,100.0
14273,200850,926,926,1,60.0
14274,200860,191,926,5,17.0
14275,200870,182,926,3,36.666666666666664
14276,200880,926,926,1,50.0
14277,200890,926,926,1,100.0
14278,200900,157,926,3,100.0
14279,200910,926,926,1,30.0
14280,200920,926,926,1,30.0
14281,200930,925,925,1,30.0
14282,200940,471,925,2,15.0
14283,200950,2,925,2,50.0
14284,200970,924,924,1,20.0
14285,200980,924,924,1,15.0
14286,200990,422,924,4,50.0
14287,201000,924,924,1,30.0
14288,201020,923,923,1,15.0
14289,201030,462,923,3,56.666666666666664
14290,201050,471,918,2,30.0
14291,201060,918,918,1,200.0
14292,201070,918,918,1,15.0
14293,201080,918,918,1,15.0
14294,201090,498,918,3,26.666666666666668
14295,201100,918,918,1,50.0
14296,201110,918,918,1,50.0
14297,201130,471,918,2,10.0
14298,201150,918,918,1,50.0
14299,201160,917,917,1,30.0
14300,201170,917,917,1,15.0
14301,201180,917,917,1,20.0
14302,201190,917,917,1,30.0
14303,201200,203,917,3,65.0
14304,201210,155,917,3,28.666666666666668
14305,201220,913,913,1,30.0
14306,201230,913,913,1,50.0
14307,201240,608,608,1,25.0
14308,201250,912,912,1,200.0
14309,201260,912,912,1,100.0
14310,201270,154,911,3,36.666666666666664
14311,201280,909,909,1,50.0
14312,201290,210,909,3,26.666666666666668
14313,201300,909,909,1,20.0
14314,201310,909,909,1,80.0
14315,201320,92,909,4,12.5
14316,201330,328,909,3,30.0
14317,201340,209,909,3,30.0
14318,201350,3,906,2,30.0
14319,201360,429,906,2,35.0
14320,201370,906,906,1,50.0
14321,201380,906,906,1,30.0
14322,201390,470,470,1,30.0
14323,201400,905,905,1,10.0
14324,201410,905,905,1,20.0
14325,201420,905,905,1,15.0
14326,201430,24,905,6,50.0
14327,201440,2,905,2,75.0
14328,201450,315,905,3,60.0
14329,201460,905,905,1,10.0
14330,201490,904,904,1,50.0
14331,201500,230,904,3,30.0
14332,201510,904,904,1,50.0
14333,201520,904,904,1,10.0
14334,201530,904,904,1,10.0
14335,201570,147,902,3,100.0
14336,201580,902,902,1,50.0
14337,201590,902,902,1,40.0
14338,201600,902,902,1,15.0
14339,201610,58,902,4,37.5
14340,201660,367,898,2,350.0
14341,201670,897,897,1,30.0
14342,201680,897,897,1,15.0
14343,201690,318,897,3,100.0
14344,201700,15,897,2,100.0
14345,201710,366,897,2,30.0
14346,201720,897,897,1,45.0
14347,201730,798,897,2,15.0
14348,201740,897,897,1,20.0
14349,201780,897,897,1,70.0
14350,201790,896,896,1,60.0
14351,201800,896,896,1,25.0
14352,201810,896,896,1,50.0
14353,201820,896,896,1,15.0
14354,201840,891,891,1,20.0
14355,201850,891,891,1,20.0
14356,201860,891,891,1,30.0
14357,201870,62,891,3,30.0
14358,201880,891,891,1,60.0
14359,201890,891,891,1,50.0
14360,201900,891,891,1,10.0
14361,201910,71,891,3,31.666666666666668
14362,201920,406,891,3,80.0
14363,201930,891,891,1,100.0
14364,201940,891,891,1,50.0
14365,201950,731,891,5,33.0
14366,201960,17,891,2,200.0
14367,201970,891,891,1,60.0
14368,201980,15,693,2,35.0
14369,202000,651,890,3,33.333333333333336
14370,202010,211,890,5,36.0
14371,202030,798,889,2,75.0
14372,202040,155,889,2,50.0
14373,202060,436,888,4,25.0
14374,202070,888,888,1,100.0
14375,202080,1,886,2,30.0
14376,202090,884,884,1,50.0
14377,202100,3,884,3,48.333333333333336
14378,202110,884,884,1,15.0
14379,202120,884,884,1,30.0
14380,202130,884,884,1,30.0
14381,202140,884,884,1,30.0
14382,202150,884,884,1,40.0
14383,202160,884,884,1,30.0
14384,202170,883,883,1,15.0
14385,202190,71,883,4,100.0
14386,202200,882,882,1,15.0
14387,202210,2,882,3,53.333333333333336
14388,202220,882,882,1,100.0
14389,202230,15,878,3,36.666666666666664
14390,202250,87,877,3,30.0
14391,202260,877,877,1,50.0
14392,202270,877,877,1,30.0
14393,202280,877,877,1,10.0
14394,202290,436,877,2,50.0
14395,202300,876,876,1,100.0
14396,202310,876,876,1,60.0
14397,202320,876,876,1,30.0
14398,202330,875,875,1,5.0
14399,202340,875,875,1,500.0
14400,202350,870,870,1,30.0
14401,202360,870,870,1,20.0
14402,202370,637,870,2,30.0
14403,202380,339,870,3,20.0
14404,202390,22,870,3,60.0
14405,202400,870,870,1,25.0
14406,202420,867,867,1,22.0
14407,202430,867,867,1,20.0
14408,202450,863,863,1,50.0
14409,202460,863,863,1,30.0
14410,202470,210,863,5,46.0
14411,202480,862,862,1,30.0
14412,202490,861,861,1,30.0
14413,202510,861,861,1,15.0
14414,202520,861,861,1,50.0
14415,202530,532,860,2,17.5
14416,202560,858,858,1,30.0
14417,202580,598,856,2,30.0
14418,202590,856,856,1,30.0
14419,202600,149,856,2,30.0
14420,202610,856,856,1,30.0
14421,202620,373,856,2,25.0
14422,202630,856,856,1,60.0
14423,202640,855,855,1,15.0
14424,202650,855,855,1,30.0
14425,202660,855,855,1,10.0
14426,202670,855,855,1,10.0
14427,202710,157,854,3,50.0
14428,202720,330,854,3,56.666666666666664
14429,202730,98,854,3,61.666666666666664
14430,202740,854,854,1,30.0
14431,202750,92,854,2,30.0
14432,202770,854,854,1,50.0
14433,202780,854,854,1,10.0
14434,202810,854,854,1,70.0
14435,202820,379,852,2,100.0
14436,202830,849,849,1,50.0
14437,202840,849,849,1,100.0
14438,202850,62,849,5,32.0
14439,202860,62,849,2,50.0
14440,202880,849,849,1,50.0
14441,202890,199,849,5,22.0
14442,202930,849,849,1,15.0
14443,202940,847,847,1,50.0
14444,202950,847,847,1,50.0
14445,202960,847,847,1,75.0
14446,202980,464,842,2,30.0
14447,202990,842,842,1,15.0
14448,203000,842,842,1,50.0
14449,203010,842,842,1,45.0
14450,203020,842,842,1,25.0
14451,203030,842,842,1,15.0
14452,203040,57,842,3,58.333333333333336
14453,203050,842,842,1,60.0
14454,203060,842,842,1,20.0
14455,203070,842,842,1,30.0
14456,203080,750,750,1,50.0
14457,203120,8,840,4,32.5
14458,203130,689,840,3,35.0
14459,203140,840,840,1,50.0
14460,203150,840,840,1,50.0
14461,203160,840,840,1,50.0
14462,203190,835,835,1,50.0
14463,203200,15,835,3,30.0
14464,203210,388,833,2,30.0
14465,203220,833,833,1,20.0
14466,203230,576,833,2,125.0
14467,203250,833,833,1,130.0
14468,203270,828,828,1,50.0
14469,203280,105,828,6,39.166666666666664
14470,203290,828,828,1,40.0
14471,203300,555,828,2,35.0
14472,203310,445,828,2,50.0
14473,203320,827,827,1,50.0
14474,203330,827,827,1,20.0
14475,203340,827,827,1,30.0
14476,203350,90,827,4,20.0
14477,203360,826,826,1,20.0
14478,203370,826,826,1,50.0
14479,203380,826,826,1,50.0
14480,203390,826,826,1,20.0
14481,203400,826,826,1,50.0
14482,203410,826,826,1,50.0
14483,203420,825,825,1,30.0
14484,203430,825,825,1,30.0
14485,203440,295,825,3,21.666666666666668
14486,203460,822,822,1,1282.0
14487,203470,9,822,3,40.0
14488,203480,113,821,5,17.0
14489,203490,821,821,1,5.0
14490,203500,821,821,1,50.0
14491,203510,766,766,1,25.0
14492,203530,819,819,1,20.0
14493,203540,819,819,1,30.0
14494,203550,819,819,1,50.0
14495,203560,532,819,2,100.0
14496,203660,28,28,1,30.0
14497,203670,815,815,1,100.0
14498,203690,366,814,2,20.0
14499,203700,814,814,1,30.0
14500,203710,385,814,3,30.0
14501,203720,814,814,1,30.0
14502,203730,814,814,1,50.0
14503,203740,10,814,3,30.0
14504,203750,566,814,2,112.5
14505,203760,812,812,1,30.0
14506,203770,812,812,1,15.0
14507,203780,237,812,3,50.0
14508,203790,812,812,1,45.0
14509,203800,37,812,3,33.333333333333336
14510,203810,812,812,1,30.0
14511,203820,812,812,1,30.0
14512,203830,812,812,1,30.0
14513,203840,343,812,3,30.0
14514,203850,812,812,1,15.0
14515,203860,252,812,4,66.25
14516,203870,812,812,1,60.0
14517,203880,1,812,2,30.0
14518,203910,429,808,2,400.0
14519,203920,686,808,2,47.5
14520,203950,807,807,1,30.0
14521,203960,807,807,1,45.0
14522,203970,807,807,1,30.0
14523,203980,807,807,1,30.0
14524,203990,807,807,1,60.0
14525,204000,807,807,1,30.0
14526,204010,511,807,3,50.0
14527,204020,637,807,2,45.0
14528,204030,807,807,1,30.0
14529,204040,807,807,1,30.0
14530,204050,3,807,10,30.0
14531,204060,807,807,1,30.0
14532,204070,807,807,1,20.0
14533,204080,807,807,1,30.0
14534,204090,807,807,1,30.0
14535,204100,807,807,1,10.0
14536,204110,807,807,1,30.0
14537,204120,807,807,1,20.0
14538,204130,807,807,1,100.0
14539,204140,388,807,2,12.5
14540,204150,272,807,3,50.0
14541,204160,1,807,3,30.0
14542,204170,807,807,1,30.0
14543,204180,807,807,1,30.0
14544,204190,65,807,3,86.66666666666667
14545,204200,807,807,1,45.0
14546,204210,807,807,1,30.0
14547,204220,462,807,2,75.0
14548,204230,287,807,3,48.333333333333336
14549,204240,197,807,2,25.0
14550,204250,807,807,1,20.0
14551,204260,807,807,1,45.0
14552,204270,464,807,2,15.0
14553,204280,807,807,1,30.0
14554,204290,807,807,1,20.0
14555,204300,658,807,2,175.0
14556,204310,807,807,1,30.0
14557,204320,807,807,1,30.0
14558,204330,807,807,1,60.0
14559,204340,22,807,3,23.333333333333332
14560,204350,807,807,1,30.0
14561,204360,807,807,1,100.0
14562,204370,807,807,1,30.0
14563,204380,170,807,2,30.0
14564,204390,807,807,1,30.0
14565,204400,1,807,2,30.0
14566,204410,807,807,1,15.0
14567,204420,57,806,5,54.0
14568,204430,293,806,4,47.5
14569,204440,806,806,1,30.0
14570,204450,806,806,1,15.0
14571,204460,71,806,6,10.0
14572,204470,806,806,1,30.0
14573,204480,806,806,1,50.0
14574,204490,100,806,3,30.0
14575,204500,806,806,1,30.0
14576,204510,806,806,1,100.0
14577,204520,399,806,2,55.0
14578,204530,806,806,1,30.0
14579,204540,806,806,1,30.0
14580,204550,806,806,1,80.0
14581,204560,437,806,2,100.0
14582,204570,806,806,1,30.0
14583,204580,806,806,1,30.0
14584,204590,806,806,1,20.0
14585,204600,806,806,1,30.0
14586,204610,806,806,1,100.0
14587,204620,464,806,2,40.0
14588,204630,40,806,3,200.0
14589,204640,806,806,1,30.0
14590,204650,239,806,3,41.666666666666664
14591,204660,806,806,1,60.0
14592,204670,806,806,1,30.0
14593,204680,374,806,2,100.0
14594,204690,80,787,3,15.0
14595,204700,806,806,1,30.0
14596,204710,275,806,3,23.333333333333332
14597,204720,806,806,1,60.0
14598,204730,806,806,1,45.0
14599,204740,71,806,3,108.33333333333333
14600,204750,150,806,3,153.33333333333334
14601,204760,470,806,2,67.5
14602,204770,806,806,1,30.0
14603,204780,633,806,2,30.0
14604,204790,806,806,1,20.0
14605,204800,806,806,1,80.0
14606,204810,806,806,1,30.0
14607,204820,806,806,1,30.0
14608,204830,806,806,1,30.0
14609,204840,806,806,1,15.0
14610,204860,272,806,3,30.0
14611,204870,806,806,1,45.0
14612,204880,41,806,3,30.0
14613,204890,48,806,6,11.666666666666666
14614,204900,806,806,1,45.0
14615,204910,806,806,1,30.0
14616,204920,693,806,2,42.5
14617,204930,806,806,1,30.0
14618,204940,806,806,1,60.0
14619,204950,213,805,3,30.0
14620,204960,805,805,1,30.0
14621,204970,805,805,1,60.0
14622,204980,114,805,3,50.0
14623,204990,805,805,1,15.0
14624,205000,805,805,1,35.0
14625,205010,805,805,1,30.0
14626,205020,805,805,1,30.0
14627,205030,227,805,3,33.333333333333336
14628,205040,636,805,2,100.0
14629,205050,805,805,1,30.0
14630,205060,58,805,5,27.0
14631,205070,378,805,2,15.0
14632,205080,805,805,1,30.0
14633,205090,805,805,1,100.0
14634,205100,805,805,1,200.0
14635,205110,805,805,1,30.0
14636,205120,153,805,3,91.66666666666667
14637,205130,608,805,2,100.0
14638,205140,31,805,3,100.0
14639,205150,805,805,1,30.0
14640,205160,85,805,3,20.0
14641,205170,286,805,3,15.0
14642,205180,339,805,2,25.0
14643,205190,805,805,1,30.0
14644,205200,31,805,3,30.0
14645,205210,469,805,3,56.666666666666664
14646,205220,805,805,1,30.0
14647,205230,805,805,1,30.0
14648,205240,805,805,1,100.0
14649,205250,805,805,1,20.0
14650,205260,805,805,1,10.0
14651,205270,805,805,1,30.0
14652,205280,805,805,1,30.0
14653,205290,784,784,1,30.0
14654,205300,343,805,3,26.666666666666668
14655,205310,805,805,1,20.0
14656,205320,612,805,2,30.0
14657,205330,231,805,3,36.666666666666664
14658,205350,804,804,1,30.0
14659,205360,804,804,1,30.0
14660,205370,30,804,4,72.5
14661,205380,388,804,2,60.0
14662,205390,65,804,3,30.0
14663,205400,268,804,4,47.5
14664,205410,97,804,2,30.0
