,recêncy,frequency,amount
214980,24,3,3.4011973816621555
214990,731,1,3.4011973816621555
215000,3,3,4.007333185232471
215010,8,3,5.095793102436563
215020,9,3,4.0943445622221
215030,20,3,4.382026634673881
215040,731,1,3.4011973816621555
215050,15,2,3.912023005428146
215060,13,2,3.4011973816621555
215070,731,1,2.70805020110221
215080,731,1,3.4011973816621555
215100,731,1,3.912023005428146
215120,38,3,3.5553480614894135
215150,731,1,2.70805020110221
215160,731,1,3.4011973816621555
215170,714,1,2.995732273553991
215190,731,1,3.4011973816621555
215200,731,1,2.995732273553991
215210,178,2,3.4011973816621555
215220,1,2,3.2188758248682006
215230,11,2,3.8607297110405954
215240,731,1,2.70805020110221
215250,1,3,3.6018680771243066
215260,731,1,2.70805020110221
215270,1,3,2.995732273553991
215280,24,3,4.605170185988092
215290,731,1,2.995732273553991
215300,731,1,2.995732273553991
215310,366,2,3.624340932976365
215320,366,2,3.8066624897703196
215330,1,3,4.2243976904702984
215340,332,2,3.4011973816621555
215350,280,2,3.4011973816621555
215360,1,2,3.912023005428146
215370,366,2,3.8066624897703196
215380,731,1,3.8066624897703196
215390,731,1,2.995732273553991
215400,731,1,4.605170185988092
215410,731,1,2.70805020110221
215420,731,1,4.248495242049359
215430,203,3,3.1498829533812494
215460,1,3,8.006367567650246
215470,731,1,6.789973493324973
215490,693,1,3.4011973816621555
215500,731,1,3.4011973816621555
215510,20,3,6.214608098422191
215520,731,1,2.995732273553991
215540,587,2,4.605170185988092
215550,6,2,3.624340932976365
215570,707,1,3.4011973816621555
215620,323,2,3.912023005428146
215630,402,2,4.0943445622221
215710,701,1,6.907755278982137
215740,1,3,4.007333185232471
215760,700,1,4.0943445622221
215770,373,2,3.912023005428146
215830,694,1,3.912023005428146
215840,694,1,5.0106352940962555
215850,693,1,3.4011973816621555
215860,213,3,3.506557897319982
215870,175,2,3.4011973816621555
215880,693,1,3.4011973816621555
215890,693,1,4.0943445622221
215900,693,1,3.4011973816621555
215910,248,2,4.8283137373023015
215920,3,3,3.6888794541139363
215930,692,1,8.006367567650246
215950,406,1,3.912023005428146
215960,290,2,3.3141860046725258
215970,392,3,3.912023005428146
215980,689,1,4.31748811353631
215990,689,1,2.302585092994046
216000,689,1,4.605170185988092
216010,141,2,4.382026634673881
216020,1,2,5.521460917862246
216030,22,2,3.4011973816621555
216040,3,4,3.912023005428146
216050,469,16,3.742212853571254
216060,688,1,3.912023005428146
216070,688,1,2.995732273553991
216080,688,1,3.4011973816621555
216090,688,1,3.4011973816621555
216110,688,1,5.393627546352362
216150,147,2,3.912023005428146
216190,62,4,3.912023005428146
216210,686,1,3.912023005428146
216220,232,2,3.4011973816621555
216230,686,1,3.4011973816621555
216240,686,1,3.4011973816621555
216250,104,3,3.6018680771243066
216260,686,1,4.382026634673881
216270,686,1,3.4011973816621555
216280,182,2,3.6888794541139363
216300,343,2,3.4011973816621555
216460,192,2,3.2188758248682006
216470,681,1,2.70805020110221
216480,681,1,3.912023005428146
216490,205,2,3.912023005428146
216500,282,2,3.3843902633457743
216510,115,3,4.199705077879927
216520,681,1,3.4011973816621555
216530,681,1,3.4011973816621555
216540,1,2,4.8283137373023015
216550,679,1,2.70805020110221
216560,3,2,3.960813169597578
216570,679,1,3.4011973816621555
216580,70,3,3.283414346005772
216590,679,1,3.4011973816621555
216600,679,1,4.605170185988092
216610,304,3,3.4011973816621555
216630,679,1,3.4011973816621555
216640,674,1,4.0943445622221
216650,246,3,6.551080335043404
216660,674,1,3.912023005428146
216670,674,1,3.4011973816621555
216680,674,1,2.302585092994046
216690,674,1,3.912023005428146
216700,674,1,2.70805020110221
216710,239,2,3.5553480614894135
216720,673,1,3.4011973816621555
216730,575,1,8.294049640102028
216740,652,1,3.912023005428146
216800,671,1,2.302585092994046
216810,671,1,3.912023005428146
216820,157,2,2.8622008809294686
216830,671,1,2.70805020110221
216840,671,1,3.912023005428146
216850,192,3,3.4011973816621555
216940,667,1,3.4011973816621555
216950,667,1,3.4011973816621555
216960,330,2,4.248495242049359
216970,667,1,3.4011973816621555
216980,667,1,4.605170185988092
216990,667,1,3.912023005428146
217130,665,1,3.912023005428146
217140,385,2,4.350277936359301
217160,665,1,3.912023005428146
217170,665,1,3.912023005428146
217180,665,1,3.4011973816621555
217230,665,1,2.995732273553991
217270,57,1,3.912023005428146
217380,104,4,3.056356895370426
217390,660,1,3.4011973816621555
217400,660,1,3.8066624897703196
217410,660,1,2.302585092994046
217420,660,1,3.6888794541139363
217430,660,1,3.4011973816621555
217540,218,2,2.8622008809294686
217550,658,1,2.302585092994046
217560,658,1,3.912023005428146
217570,658,1,3.912023005428146
217580,658,1,3.912023005428146
217590,657,1,6.214608098422191
217600,657,1,3.4011973816621555
217610,654,1,4.605170185988092
217640,290,1,3.912023005428146
217670,344,2,3.4011973816621555
217690,280,2,4.0943445622221
217700,653,1,3.4011973816621555
217710,653,1,3.912023005428146
217720,653,1,3.4011973816621555
217730,653,1,3.912023005428146
217740,653,1,3.4011973816621555
217750,653,1,3.4011973816621555
217760,324,2,3.912023005428146
217770,652,1,3.912023005428146
217790,651,1,3.4011973816621555
217800,651,1,3.912023005428146
217810,34,3,2.8134107167600364
217820,71,7,3.3524072174927233
217830,650,1,3.4011973816621555
217840,332,3,3.9765615265657175
217850,402,2,3.624340932976365
217860,574,2,3.912023005428146
217870,646,1,2.302585092994046
217890,646,1,3.4011973816621555
217900,644,1,3.8066624897703196
217910,644,1,2.302585092994046
217920,177,2,3.4011973816621555
217930,644,1,3.4011973816621555
217940,55,2,3.4011973816621555
217950,644,1,3.4011973816621555
217960,218,2,3.5553480614894135
217970,644,1,2.70805020110221
217980,2,2,2.8622008809294686
217990,644,1,2.995732273553991
218000,644,1,3.4011973816621555
218010,644,1,2.995732273553991
218020,644,1,3.4011973816621555
218030,644,1,3.4011973816621555
218040,644,1,4.605170185988092
218050,644,1,3.4011973816621555
218060,644,1,3.4011973816621555
218070,231,2,4.0943445622221
218080,644,1,3.8066624897703196
218090,71,2,3.4011973816621555
218100,644,1,2.70805020110221
218110,644,1,3.4011973816621555
218120,644,1,3.8066624897703196
218130,644,1,3.4011973816621555
218140,71,2,2.995732273553991
218150,644,1,3.4011973816621555
218160,644,1,3.4011973816621555
218170,644,1,2.70805020110221
218180,644,1,3.4011973816621555
218190,643,1,3.4011973816621555
218200,643,1,3.4011973816621555
218210,643,1,4.0943445622221
218220,366,1,4.382026634673881
218230,643,1,2.302585092994046
218240,92,3,5.541263545158426
218250,188,3,3.4011973816621555
218260,638,1,2.70805020110221
218270,638,1,2.995732273553991
218280,638,1,3.4011973816621555
218290,638,1,3.912023005428146
218300,343,2,3.8607297110405954
218310,638,1,2.302585092994046
218320,133,2,3.4011973816621555
218330,638,1,3.4011973816621555
218340,22,2,4.212127597878484
218350,638,1,4.0943445622221
218360,199,2,3.8066624897703196
218370,209,2,3.4011973816621555
218380,638,1,3.912023005428146
218390,638,1,3.4011973816621555
218400,520,2,3.4011973816621555
218420,638,1,3.4011973816621555
218430,638,1,2.302585092994046
218450,638,1,3.4011973816621555
218460,638,1,3.8066624897703196
218470,98,2,3.624340932976365
218480,101,3,3.9765615265657175
218490,638,1,2.302585092994046
218500,101,2,2.8622008809294686
218510,638,1,3.4011973816621555
218520,638,1,3.4011973816621555
218530,638,1,2.70805020110221
218540,113,4,3.4011973816621555
218550,638,1,3.4011973816621555
218560,638,1,3.912023005428146
218570,638,1,4.605170185988092
218580,638,1,4.605170185988092
218590,638,1,3.8066624897703196
218600,176,2,3.4011973816621555
218610,113,2,3.624340932976365
218620,373,2,3.8607297110405954
218630,6,3,3.455264602932431
218640,638,1,3.4011973816621555
218650,638,1,2.995732273553991
218660,638,1,2.70805020110221
218670,638,1,2.70805020110221
218680,182,2,3.624340932976365
218690,638,1,3.4011973816621555
218700,638,1,3.4011973816621555
218710,638,1,4.605170185988092
218720,638,1,4.0943445622221
218730,638,1,3.8066624897703196
218740,170,2,4.382026634673881
218750,638,1,2.995732273553991
218760,1,3,4.0943445622221
218770,265,2,3.1135153092103742
218790,177,2,3.5553480614894135
218800,637,1,3.4011973816621555
218810,637,1,3.4011973816621555
218820,637,1,3.2188758248682006
218830,637,1,2.995732273553991
218840,157,2,3.912023005428146
218850,637,1,3.4011973816621555
218870,637,1,3.4011973816621555
218880,637,1,2.995732273553991
218890,637,1,3.8066624897703196
218900,58,4,3.8066624897703196
218910,246,2,3.4011973816621555
218920,637,1,3.4011973816621555
218930,176,2,3.6888794541139363
218940,290,2,2.995732273553991
218950,637,1,2.302585092994046
218960,637,1,2.302585092994046
218970,8,2,3.8066624897703196
218980,101,3,3.4011973816621555
219030,9,1,3.4011973816621555
219060,636,1,4.0943445622221
219070,636,1,3.4011973816621555
219080,636,1,3.2188758248682006
219090,636,1,3.4011973816621555
219100,636,1,4.0943445622221
219110,280,2,3.4011973816621555
219120,636,1,3.4011973816621555
219130,636,1,3.4011973816621555
219140,636,1,3.4011973816621555
219150,636,1,3.4011973816621555
219160,636,1,4.0943445622221
219170,636,1,3.4011973816621555
219180,636,1,4.0943445622221
219190,3,2,4.867534450455582
219200,6,4,4.350277936359301
219210,636,1,3.8066624897703196
219220,636,1,3.4011973816621555
219230,343,2,3.5553480614894135
219240,2,2,3.4011973816621555
219250,636,1,3.8066624897703196
219270,633,1,2.70805020110221
219280,196,3,3.0122615755052013
219300,71,3,3.4011973816621555
219310,272,2,2.70805020110221
219320,632,1,2.302585092994046
219330,632,1,3.4011973816621555
219340,632,1,3.4011973816621555
219350,59,2,3.4011973816621555
219360,632,1,3.4011973816621555
219370,541,2,2.302585092994046
219380,632,1,3.4011973816621555
219390,632,1,4.0943445622221
219400,283,2,3.2188758248682006
219410,632,1,3.4011973816621555
219420,632,1,4.248495242049359
219430,632,1,3.4011973816621555
219440,632,1,4.0943445622221
219450,210,2,3.8607297110405954
219460,632,1,3.912023005428146
219470,182,2,3.8607297110405954
219480,632,1,3.4011973816621555
219490,632,1,2.302585092994046
219500,632,1,4.605170185988092
219510,632,1,4.0943445622221
219520,632,1,3.4011973816621555
219540,402,2,3.4011973816621555
219550,252,1,3.912023005428146
219560,318,2,4.605170185988092
219590,630,1,3.4011973816621555
219600,630,1,2.995732273553991
219610,630,1,3.4011973816621555
219620,195,2,3.4011973816621555
219630,630,1,3.4011973816621555
219640,630,1,2.70805020110221
219650,630,1,3.4011973816621555
219660,629,1,3.4011973816621555
219670,267,2,5.0106352940962555
219680,231,2,4.0943445622221
219690,373,2,3.4011973816621555
219700,629,1,4.0943445622221
219710,629,1,3.4011973816621555
219720,168,2,4.605170185988092
219730,626,1,3.4011973816621555
219750,626,1,3.4011973816621555
219760,339,2,3.4011973816621555
219770,626,1,1.6094379124341003
219780,626,1,3.4011973816621555
219790,44,2,4.605170185988092
219810,59,2,3.912023005428146
219820,625,1,2.995732273553991
219830,625,1,3.8066624897703196
219840,625,1,3.4011973816621555
219850,625,1,3.4011973816621555
219860,1,4,3.4011973816621555
219870,625,1,3.8066624897703196
219880,216,3,3.4011973816621555
219890,625,1,3.4011973816621555
219900,290,2,4.31748811353631
219910,408,2,2.995732273553991
219920,625,1,3.4011973816621555
219930,625,1,2.70805020110221
219940,625,1,3.4011973816621555
219950,625,1,3.4011973816621555
219960,625,1,4.0943445622221
219970,13,3,2.995732273553991
219980,182,2,4.412798293340635
219990,625,1,4.0943445622221
220000,605,1,3.4011973816621555
220090,108,3,4.0943445622221
220130,623,1,3.4011973816621555
220140,623,1,2.995732273553991
220150,623,1,3.4011973816621555
220160,280,2,3.8066624897703196
220170,619,1,2.5649493574615367
220180,623,1,2.302585092994046
220190,623,1,3.2188758248682006
220200,533,2,2.995732273553991
220210,623,1,3.912023005428146
220220,623,1,4.0943445622221
220230,623,1,3.8066624897703196
220240,623,1,4.0943445622221
220250,15,2,2.8622008809294686
220260,342,2,3.4011973816621555
220270,623,1,4.0943445622221
220280,87,2,3.4011973816621555
220290,366,2,3.6888794541139363
220310,623,1,4.605170185988092
220320,177,3,4.685212893661628
220330,343,2,2.995732273553991
220340,623,1,3.4011973816621555
220350,199,2,3.2188758248682006
220360,623,1,4.0943445622221
220370,623,1,3.4011973816621555
220380,366,2,5.0106352940962555
220390,623,1,2.70805020110221
220400,623,1,2.995732273553991
220420,286,2,4.212127597878484
220430,622,1,4.0943445622221
220440,119,3,2.456735772821304
220450,619,1,3.4011973816621555
220460,574,2,2.70805020110221
220470,143,2,4.174387269895637
220480,619,1,3.8066624897703196
220510,598,1,4.0943445622221
220520,619,1,3.4011973816621555
220530,251,2,3.912023005428146
220540,273,2,3.912023005428146
220550,618,1,2.995732273553991
220560,618,1,2.302585092994046
220570,367,2,3.4011973816621555
220580,126,2,3.2188758248682006
220590,618,1,3.4011973816621555
220600,618,1,4.0943445622221
220610,618,1,2.995732273553991
220620,69,2,3.4011973816621555
220630,618,1,2.995732273553991
220640,618,1,4.0943445622221
220650,272,3,3.4011973816621555
220660,618,1,3.4011973816621555
220670,1,2,3.4011973816621555
220680,618,1,3.4011973816621555
220690,618,1,4.0943445622221
220700,618,1,4.0943445622221
220710,618,1,4.605170185988092
220720,618,1,3.912023005428146
220730,618,1,3.4011973816621555
220750,617,1,3.912023005428146
220760,293,2,3.481240089335692
220800,616,1,2.995732273553991
220810,616,1,4.0943445622221
220820,616,1,2.70805020110221
220830,78,4,4.31748811353631
220840,401,2,4.499809670330265
220850,612,1,3.4011973816621555
220860,342,2,2.995732273553991
220870,612,1,3.4011973816621555
220880,612,1,3.4011973816621555
220890,612,1,3.4011973816621555
220900,612,1,3.2188758248682006
220910,90,3,1.8971199848858813
220920,611,1,3.4011973816621555
220930,611,1,3.912023005428146
220940,366,2,4.0943445622221
220950,611,1,3.4011973816621555
220960,611,1,3.4011973816621555
220970,611,1,3.4011973816621555
220980,611,1,2.70805020110221
220990,611,1,2.302585092994046
221000,611,1,4.0943445622221
221010,611,1,2.70805020110221
221020,611,1,3.4011973816621555
221030,611,1,4.0943445622221
221040,514,2,2.70805020110221
221050,611,1,4.0943445622221
221060,133,2,4.0943445622221
221070,611,1,3.4011973816621555
221080,8,2,3.4011973816621555
221090,231,2,3.6888794541139363
221100,611,1,3.4011973816621555
221110,182,2,4.04305126783455
221120,192,2,2.70805020110221
221130,611,1,4.605170185988092
221140,610,1,3.912023005428146
221150,218,2,3.4011973816621555
221160,605,1,3.912023005428146
221210,605,1,2.302585092994046
221230,605,1,3.912023005428146
221240,605,1,4.605170185988092
221280,71,4,4.485823428355525
221290,604,1,4.31748811353631
221300,62,4,3.6176519448255684
221310,604,1,2.995732273553991
221320,406,2,3.5553480614894135
221330,24,2,3.624340932976365
221340,604,1,2.302585092994046
221350,604,1,2.995732273553991
221360,1,2,3.367295829986474
221370,604,1,2.70805020110221
221380,604,1,3.912023005428146
221420,386,2,3.2188758248682006
221430,601,1,3.8066624897703196
221440,601,1,3.4011973816621555
221450,601,1,3.8066624897703196
221460,147,2,3.4011973816621555
221470,601,1,2.70805020110221
221480,1,2,4.248495242049359
221520,598,1,3.4011973816621555
221530,598,1,3.912023005428146
221540,211,3,4.148411783492376
221550,598,1,3.8066624897703196
221560,598,1,2.70805020110221
221570,8,3,4.422848629194137
221580,239,2,3.4011973816621555
221590,598,1,3.912023005428146
221600,134,2,2.70805020110221
221610,15,2,4.248495242049359
221620,398,4,5.41610040220442
221630,596,1,3.4011973816621555
221640,596,1,3.912023005428146
221650,596,1,3.912023005428146
221660,13,3,2.456735772821304
221670,596,1,3.4011973816621555
221680,596,1,3.4011973816621555
221690,596,1,2.70805020110221
221810,595,1,3.4011973816621555
221820,1,3,3.1498829533812494
221830,251,3,5.02168513028284
221840,240,2,6.907755278982137
221850,318,2,4.605170185988092
221860,590,1,5.298317366548036
221870,590,1,3.4011973816621555
221900,588,1,3.912023005428146
221910,588,1,3.4011973816621555
221920,588,1,2.772588722239781
221930,588,1,2.302585092994046
221940,23,3,3.9765615265657175
221960,588,1,4.605170185988092
221990,588,1,3.912023005428146
222000,464,3,3.4011973816621555
222010,588,1,3.912023005428146
222020,588,1,4.605170185988092
222040,576,1,3.4011973816621555
222060,587,1,3.912023005428146
222070,587,1,2.995732273553991
222090,587,1,2.995732273553991
222100,211,4,3.4011973816621555
222110,587,1,2.302585092994046
222120,367,2,3.8607297110405954
222130,31,4,3.4011973816621555
222140,15,2,4.007333185232471
222150,213,2,3.4011973816621555
222160,587,1,3.4011973816621555
222170,587,1,2.302585092994046
222180,587,1,2.302585092994046
222200,587,1,2.70805020110221
222210,177,2,3.6888794541139363
222220,13,2,3.4011973816621555
222230,587,1,3.4011973816621555
222240,105,3,4.007333185232471
222250,587,1,3.4011973816621555
222260,71,3,2.995732273553991
222270,587,1,2.70805020110221
222280,337,2,3.2188758248682006
222290,587,1,3.4011973816621555
222300,587,1,3.8066624897703196
